#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_6151	1	536	-	blaOXA-58_1	113-648/843	..==========...	0/0	63.58	100.00	resfinder	AY665723	blaOXA-58	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Imipenem;Meropenem
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_62910	3	502	-	blaOXA-211_1	157-656/825	..==========...	0/0	60.61	96.60	resfinder	JN861779	blaOXA-211	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_63349	69	650	+	aac(6')-IIc_1	1-582/582	===============	0/0	100.00	100.00	resfinder	NC_012555	aac(6')-IIc	Gentamicin;Tobramycin
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_70890	91	879	-	aadA5_1	1-789/789	===============	0/0	100.00	99.75	resfinder	AF137361	aadA5	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_71194	1	916	-	tet(G)_2	1-916/1176	============...	0/0	77.89	92.36	resfinder	AF133140	tet(G)	Doxycycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_85891	1	426	+	cat_2	199-624/624	....===========	0/0	68.27	97.42	resfinder	M35190	cat	Chloramphenicol
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_86153	1	526	-	blaOXA-3_1	1-526/828	==========.....	0/0	63.53	84.03	resfinder	L07945	blaOXA-3	
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_87207	1	1305	-	tet(O)_1	1-1305/1920	===========....	0/0	67.97	99.69	resfinder	M18896	tet(O)	Doxycycline;Minocycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_87275	1	855	+	mef(A)_2	226-1080/1218	..============.	0/0	70.20	98.83	resfinder	U83667	mef(A)	Azithromycin;Erythromycin
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_89992	1	1136	+	CmlA9_1	79-1214/1215	===============	0/0	93.50	99.82	resfinder	JN406319	CmlA9	Chloramphenicol
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_90341	312	971	-	erm(B)_12	79-738/738	.==============	0/0	89.43	100.00	resfinder	U18931	erm(B)	Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_91712	303	1094	-	erm(50)_1	1-792/792	========/======	2/2	99.87	92.31	resfinder	LC473083	erm(50)	Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_92766	1	539	+	sul2_12	278-816/816	.....==========	0/0	66.05	100.00	resfinder	AF497970	sul2	Sulfamethoxazole
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_97192	417	1892	+	msr(E)_1	1-1476/1476	===============	0/0	100.00	100.00	resfinder	FR751518	msr(E)	Azithromycin;Erythromycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_97192	1948	2832	+	mph(E)_1	1-885/885	===============	0/0	100.00	100.00	resfinder	DQ839391	mph(E)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_97192	3859	5046	-	tet(39)_2	1-1188/1188	===============	0/0	100.00	99.92	resfinder	CP044518	tet(39)	Doxycycline;Tetracycline;Tigecycline
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_98021	1	775	+	blaOXA-4_1	57-831/831	.==============	0/0	93.26	100.00	resfinder	AY162283	blaOXA-4	
/home/user/ww_amr_batch/contigs/SRR2938326.contigs.fa	k141_98021	1301	2167	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
