#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_168414	1242	2462	-	ere(A)_6	1-1221/1221	===============	0/0	100.00	98.85	resfinder	DQ157752	ere(A)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_173395	241	896	+	qnrS2_1	1-656/657	===============	0/0	99.85	98.32	resfinder	DQ485530	qnrS2	Ciprofloxacin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_176711	1	746	+	mef(B)_1	382-1127/1230	....==========.	0/0	60.65	96.92	resfinder	FJ196385	mef(B)	Azithromycin;Erythromycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_188123	63	1982	-	tet(O)_1	1-1920/1920	===============	0/0	100.00	99.79	resfinder	M18896	tet(O)	Doxycycline;Minocycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_19507	119	789	-	aadA10_1	136-806/834	..=============	0/0	80.46	95.83	resfinder	U37105	aadA10	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_196853	82	1272	-	tet(C)_3	1-1191/1191	===============	0/0	100.00	99.83	resfinder	AF055345	tet(C)	Doxycycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_202959	1894	2696	+	aph(3'')-Ib_2	2-804/804	===============	0/0	99.88	100.00	resfinder	AF024602	aph(3'')-Ib	Streptomycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_202959	2696	3532	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_207526	1	511	-	aac(6')-Ib-cr_1	1-511/600	=============..	0/0	85.17	100.00	resfinder	DQ303918	aac(6')-Ib-cr	Amikacin;Ciprofloxacin;Dibekacin;Fluoroquinolone;Netilmicin;Sisomicin;Tobramycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_211520	1	539	+	sul2_12	278-816/816	.....==========	0/0	66.05	100.00	resfinder	AF497970	sul2	Sulfamethoxazole
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_214810	40	881	-	tet(G)_2	335-1176/1176	....===========	0/0	71.60	98.58	resfinder	AF133140	tet(G)	Doxycycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_218146	1548	2375	+	blaOXA-2_1	1-828/828	===============	0/0	100.00	100.00	resfinder	DQ112222	blaOXA-2	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Ceftazidime;Piperacillin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_218146	2398	3203	+	ant(3'')-Ia_1	167-972/972	..=============	0/0	82.92	99.26	resfinder	X02340	ant(3'')-Ia	Streptomycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_219313	175	1092	-	blaROB-1_1	1-918/918	===============	0/0	100.00	99.89	resfinder	DQ840517	blaROB-1	Amoxicillin;Ampicillin;Penicillin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_221223	1	721	+	cml_1	200-909/909	...=====/======	15/21	77.56	96.01	resfinder	M22614	cml	Chloramphenicol
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_222889	1525	3000	+	msr(E)_1	1-1476/1476	===============	0/0	100.00	100.00	resfinder	FR751518	msr(E)	Azithromycin;Erythromycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_222889	3056	3940	+	mph(E)_1	1-885/885	===============	0/0	100.00	100.00	resfinder	DQ839391	mph(E)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_223070	64	1277	+	CmlA9_1	1-1214/1215	===============	0/0	99.92	99.75	resfinder	JN406319	CmlA9	Chloramphenicol
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_229110	874	1818	-	blaBRO-2_1	1-945/945	===============	0/0	100.00	98.31	resfinder	Z54181	blaBRO-2	Amoxicillin;Ampicillin;Penicillin;Piperacillin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_229881	48	914	+	ant(6)-Ia_3	1-867/867	===============	0/0	100.00	100.00	resfinder	KF864551	ant(6)-Ia	Streptomycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_230811	763	1407	+	qnrB19_1	1-645/645	===============	0/0	100.00	100.00	resfinder	EU432277	qnrB19	Ciprofloxacin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_233366	179	1024	-	aadA11_1	1-846/846	===============	0/0	100.00	100.00	resfinder	AY144590	aadA11	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_235403	1109	2359	-	cfr(C)_2	1-1251/1251	===============	0/0	100.00	99.92	resfinder	CANB01000378	cfr(C)	Chloramphenicol;Clindamycin;Dalfopristin;Florfenicol;Lincomycin;Linezolid;Pristinamycin_IIA;Tiamulin;Virginiamycin_M
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_235403	2672	3421	-	erm(B)_18	13-762/762	===============	0/0	98.43	99.47	resfinder	X66468	erm(B)	Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_238686	179	982	-	lnu(B)_2	1-804/804	===============	0/0	100.00	99.38	resfinder	JQ861959	lnu(B)	Clindamycin;Lincomycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_252172	2337	3258	-	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	mph(A)	Azithromycin;Erythromycin;Spiramycin;Telithromycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_255342	135	904	+	ere(D)_1	1-770/1227	==========.....	0/0	62.75	98.83	resfinder	KP265721	ere(D)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_31641	474	1382	+	ant(6)-Ia_1	1-909/909	===============	0/0	100.00	100.00	resfinder	AF330699	ant(6)-Ia	Streptomycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_32097	20	676	-	qnrVC1_1	1-657/657	===============	0/0	100.00	99.85	resfinder	EU436855	qnrVC1	Ciprofloxacin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_46880	1426	2574	+	lsa(E)_1	1-1149/1485	============...	0/0	77.37	98.87	resfinder	JX560992	lsa(E)	Clindamycin;Dalfopristin;Lincomycin;Pristinamycin_IIA;Tiamulin;Virginiamycin_M
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_4963	52	1298	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_61862	397	1518	+	mef(A)_4	1-1123/1218	========/=====.	1/1	92.12	97.77	resfinder	HG423652	mef(A)	Azithromycin;Erythromycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_70888	3058	4977	-	tet(W)_5	1-1920/1920	===============	0/0	100.00	100.00	resfinder	AJ427422	tet(W)	Doxycycline;Minocycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_74045	149	1042	+	tet(40)_1	1-894/1221	===========....	0/0	73.22	99.22	resfinder	FJ158002	tet(40)	Doxycycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_76179	1147	2334	-	tet(39)_2	1-1188/1188	===============	0/0	100.00	99.92	resfinder	CP044518	tet(39)	Doxycycline;Tetracycline;Tigecycline
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_77036	107	943	-	mef(A)_3	382-1218/1218	....===========	0/0	68.72	95.34	resfinder	AF227520	mef(A)	Azithromycin;Erythromycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_78058	345	1173	+	cfxA_1	1-829/966	=============..	0/0	85.82	100.00	resfinder	U38243	cfxA	Ampicillin;Cefoxitin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_79848	737	1603	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_79848	2074	2706	-	catB3_2	1-633/633	===============	0/0	100.00	100.00	resfinder	U13880	catB3	Chloramphenicol
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_79848	2844	3674	-	blaOXA-1_1	1-831/831	===============	0/0	100.00	99.88	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_89910	1	733	+	blaOXA-205_1	69-801/801	.==============	0/0	91.51	96.86	resfinder	JF800667	blaOXA-205	Amoxicillin;Ampicillin;Piperacillin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_93011	362	1585	+	mef(C)_1	1-1224/1224	===============	0/0	100.00	99.92	resfinder	AB571865	mef(C)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_93011	1590	2474	+	mph(G)_1	1-885/885	===============	0/0	100.00	99.55	resfinder	AB571865	mph(G)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR29142451.contigs.fa	k141_9508	1	601	+	blaOXA-490_1	35-635/762	=============..	0/0	78.87	82.53	resfinder	KU721147	blaOXA-490	
