#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_61821	3372	4256	+	mph(E)_1	1-885/885	===============	0/0	100.00	100.00	resfinder	DQ839391	mph(E)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_61821	5283	6470	-	tet(39)_2	1-1188/1188	===============	0/0	100.00	99.92	resfinder	CP044518	tet(39)	Doxycycline;Tetracycline;Tigecycline
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_61905	613	2532	+	tet(W)_1	1-1920/1920	===============	0/0	100.00	99.27	resfinder	DQ060146	tet(W)	Doxycycline;Minocycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_66120	21	683	-	aadA7_1	136-798/798	..=============	0/0	83.08	99.09	resfinder	AF224733	aadA7	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_67603	590	1289	+	erm(B)_18	1-699/762	========/=====.	1/1	91.73	99.29	resfinder	X66468	erm(B)	Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_68141	5851	7068	+	mef(A)_2	1-1218/1218	===============	0/0	100.00	95.07	resfinder	U83667	mef(A)	Azithromycin;Erythromycin
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_68141	7188	8651	+	msr(D)_3	1-1464/1464	===============	0/0	100.00	98.43	resfinder	AF227520	msr(D)	Azithromycin;Erythromycin;Pristinamycin_IA;Quinupristin;Telithromycin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_70591	87	719	+	catB3_2	1-633/633	===============	0/0	100.00	100.00	resfinder	U13880	catB3	Chloramphenicol
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_70591	767	1142	+	ARR-3_4	54-429/543	.===========...	0/0	69.24	99.47	resfinder	FM207631	ARR-3	Rifampicin
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_72160	1	539	+	sul2_12	278-816/816	.....==========	0/0	66.05	100.00	resfinder	AF497970	sul2	Sulfamethoxazole
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_72767	184	1404	+	tet(40)_1	1-1221/1221	===============	0/0	100.00	99.75	resfinder	FJ158002	tet(40)	Doxycycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_77331	63	851	+	aadA5_1	1-789/789	===============	0/0	100.00	99.62	resfinder	AF137361	aadA5	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_77331	970	1797	+	blaOXA-2_1	1-828/828	===============	0/0	100.00	100.00	resfinder	DQ112222	blaOXA-2	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Ceftazidime;Piperacillin
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_77804	363	896	+	ant(2'')-Ia_1	1-534/534	===============	0/0	100.00	99.44	resfinder	X04555	ant(2'')-Ia	Gentamicin;Tobramycin
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_77825	187	768	-	aac(6')-IIc_1	1-582/582	===============	0/0	100.00	100.00	resfinder	NC_012555	aac(6')-IIc	Gentamicin;Tobramycin
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_77988	125	795	+	aadA2_1	7-677/819	=============..	0/0	81.93	99.85	resfinder	NC_010870	aadA2	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_79276	927	2117	+	tet(C)_3	1-1191/1191	===============	0/0	100.00	99.92	resfinder	AF055345	tet(C)	Doxycycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_81010	30	616	+	blaOXA-427_1	1-587/795	============...	0/0	73.84	90.80	resfinder	KX827604	blaOXA-427	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam;Temocillin
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_81490	1	552	-	aph(3')-III_1	58-609/795	.===========...	0/0	69.43	100.00	resfinder	M26832	aph(3')-III	Amikacin;Butirosin;Isepamicin;Kanamycin;Lividomycin;Neomycin;Paromomycin;Ribostamycin
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_8160	420	1595	+	cmx_1	1-1176/1176	===============	0/0	100.00	99.92	resfinder	U85507	cmx	Chloramphenicol
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_8202	3721	4642	-	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	mph(A)	Azithromycin;Erythromycin;Spiramycin;Telithromycin
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_8408	278	1501	+	mef(C)_1	1-1224/1224	===============	0/0	100.00	99.92	resfinder	AB571865	mef(C)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_8408	1506	2390	+	mph(G)_1	1-885/885	===============	0/0	100.00	99.77	resfinder	AB571865	mph(G)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_84981	6759	8678	-	tet(O)_1	1-1920/1920	===============	0/0	100.00	99.79	resfinder	M18896	tet(O)	Doxycycline;Minocycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_85101	151	1591	-	tet(Q)_1	486-1926/1926	...============	0/0	74.82	99.65	resfinder	L33696	tet(Q)	Doxycycline;Minocycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_86491	122	922	-	blaOXA-10_1	1-801/801	===============	0/0	100.00	99.75	resfinder	J03427	blaOXA-10	Amoxicillin;Ampicillin;Aztreonam;Piperacillin;Piperacillin+Tazobactam
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_86491	941	1509	-	aadA16_1	247-815/846	....===========	0/0	67.26	99.12	resfinder	EU675686	aadA16	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_86496	17	514	+	dfrA21_1	1-498/498	===============	0/0	100.00	100.00	resfinder	AY552589	dfrA21	Trimethoprim
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_88337	91	957	-	ant(6)-Ia_3	1-867/867	===============	0/0	100.00	100.00	resfinder	KF864551	ant(6)-Ia	Streptomycin
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_88716	211	1012	+	ant(3'')-Ia_1	171-972/972	..=============	0/0	82.51	99.75	resfinder	X02340	ant(3'')-Ia	Streptomycin
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_9083	1	627	+	blaOXA-58_1	217-843/843	...============	0/0	74.38	100.00	resfinder	AY665723	blaOXA-58	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Imipenem;Meropenem
/home/user/ww_amr_batch/contigs/SRR2938335.contigs.fa	k141_91355	3478	3972	+	lnu(D)_1	1-495/495	===============	0/0	100.00	99.80	resfinder	EF452177	lnu(D)	Lincomycin
