#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_195638	94	785	-	blaCEPH-A3_1	73-764/765	.==============	0/0	90.46	94.80	resfinder	AY112998	blaCEPH-A3	
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_196084	1	581	-	erm(G)_1	1-581/735	============...	0/0	79.05	99.31	resfinder	M15332	erm(G)	Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_204839	144	944	+	blaOXA-10_1	1-801/801	===============	0/0	100.00	100.00	resfinder	J03427	blaOXA-10	Amoxicillin;Ampicillin;Aztreonam;Piperacillin;Piperacillin+Tazobactam
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_237409	1514	2479	-	cfxA3_1	1-966/966	===============	0/0	100.00	100.00	resfinder	AF472622	cfxA3	Ampicillin
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_255431	464	1271	+	cfxA6_1	175-981/996	..======/======	3/5	80.82	85.68	resfinder	GQ342996	cfxA6	
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_25922	267	2186	+	tet(O)_1	1-1920/1920	===============	0/0	100.00	99.43	resfinder	M18896	tet(O)	Doxycycline;Minocycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_302615	157	609	+	ARR-8_1	1-453/453	===============	0/0	100.00	99.56	resfinder	KC199968	ARR-8	Rifampicin
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_309826	201	717	+	erm(B)_15	1-517/753	===========....	0/0	68.66	99.81	resfinder	U48430	erm(B)	Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_32212	687	1571	+	mph(G)_1	1-885/885	===============	0/0	100.00	99.77	resfinder	AB571865	mph(G)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_333695	1033	1836	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	99.88	resfinder	AF321551	aph(3'')-Ib	Streptomycin
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_333695	1836	2447	+	aph(6)-Id_1	1-612/837	===========....	0/0	73.12	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_349616	1	683	-	blaOXA-58_1	1-683/843	=============..	0/0	81.02	99.85	resfinder	AY665723	blaOXA-58	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Imipenem;Meropenem
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_349665	3831	4752	+	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	mph(A)	Azithromycin;Erythromycin;Spiramycin;Telithromycin
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_35569	1407	2199	+	ampS_1	1-793/795	===============	0/0	99.75	95.46	resfinder	X80276	ampS	
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_385262	466	1218	+	blaOXA-464_1	10-762/762	===============	0/0	98.82	81.67	resfinder	KU721146	blaOXA-464	
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_39442	2055	3530	+	msr(E)_1	1-1476/1476	===============	0/0	100.00	100.00	resfinder	FR751518	msr(E)	Azithromycin;Erythromycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_39442	3586	4470	+	mph(E)_1	1-885/885	===============	0/0	100.00	100.00	resfinder	DQ839391	mph(E)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_397437	1257	1913	+	qnrS2_1	1-657/657	===============	0/0	100.00	100.00	resfinder	DQ485530	qnrS2	Ciprofloxacin
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_466017	1	882	-	CmlA7_1	1-882/1314	===========....	0/0	67.12	99.89	resfinder	JQ639792	CmlA7	Chloramphenicol
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_466017	1764	2420	-	qnrVC4_1	1-657/657	===============	0/0	100.00	100.00	resfinder	GQ891757	qnrVC4	Ciprofloxacin
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_473157	4522	5709	-	tet(39)_2	1-1188/1188	===============	0/0	100.00	99.92	resfinder	CP044518	tet(39)	Doxycycline;Tetracycline;Tigecycline
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_52789	2181	3398	+	tet(E)_3	1-1218/1218	===============	0/0	100.00	98.85	resfinder	CP000645	tet(E)	Doxycycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_5958	1	922	+	ant(3'')-Ia_1	48-972/972	========/======	1/3	94.86	99.57	resfinder	X02340	ant(3'')-Ia	Streptomycin
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_76815	1	635	+	sul2_2	182-816/816	...============	0/0	77.82	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_78299	571	1437	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_84636	42	575	-	ant(2'')-Ia_1	1-534/534	===============	0/0	100.00	99.25	resfinder	X04555	ant(2'')-Ia	Gentamicin;Tobramycin
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_84636	720	1619	-	blaVEB-1_3	1-900/900	===============	0/0	100.00	100.00	resfinder	DQ393569	blaVEB-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Aztreonam;Cefepime;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
/home/user/ww_amr_batch/contigs/SRR35815516.contigs.fa	k141_94575	333	2252	-	tet(W)_5	1-1920/1920	===============	0/0	100.00	99.84	resfinder	AJ427422	tet(W)	Doxycycline;Minocycline;Tetracycline
