#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/user/ww_amr_batch/contigs/SRR2938329.contigs.fa	k141_26674	1	569	+	mph(A)_2	354-921/921	.....===/======	1/1	61.67	98.42	resfinder	U36578	mph(A)	Azithromycin;Erythromycin;Spiramycin;Telithromycin
/home/user/ww_amr_batch/contigs/SRR2938329.contigs.fa	k141_28396	1	539	+	sul2_12	278-816/816	.....==========	0/0	66.05	100.00	resfinder	AF497970	sul2	Sulfamethoxazole
/home/user/ww_amr_batch/contigs/SRR2938329.contigs.fa	k141_28488	1064	2251	+	tet(39)_2	1-1188/1188	===============	0/0	100.00	99.92	resfinder	CP044518	tet(39)	Doxycycline;Tetracycline;Tigecycline
/home/user/ww_amr_batch/contigs/SRR2938329.contigs.fa	k141_30387	337	993	-	qnrVC1_1	1-657/657	===============	0/0	100.00	99.85	resfinder	EU436855	qnrVC1	Ciprofloxacin
/home/user/ww_amr_batch/contigs/SRR2938329.contigs.fa	k141_3059	184	1404	+	tet(40)_1	1-1221/1221	===============	0/0	100.00	99.84	resfinder	FJ158002	tet(40)	Doxycycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938329.contigs.fa	k141_32021	381	1247	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/home/user/ww_amr_batch/contigs/SRR2938329.contigs.fa	k141_32234	1	764	+	mef(C)_1	22-785/1224	==========.....	0/0	62.42	99.87	resfinder	AB571865	mef(C)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR2938329.contigs.fa	k141_33571	287	1117	-	blaOXA-4_1	1-831/831	===============	0/0	100.00	99.88	resfinder	AY162283	blaOXA-4	
/home/user/ww_amr_batch/contigs/SRR2938329.contigs.fa	k141_34013	1	641	-	aadA6_1	183-823/846	...============	0/0	75.77	95.63	resfinder	AF140629	aadA6	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR2938329.contigs.fa	k141_5217	127	708	-	aac(6')-IIc_1	1-582/582	===============	0/0	100.00	99.83	resfinder	NC_012555	aac(6')-IIc	Gentamicin;Tobramycin
/home/user/ww_amr_batch/contigs/SRR2938329.contigs.fa	k141_6611	1170	1664	+	lnu(C)_1	1-495/495	===============	0/0	100.00	99.19	resfinder	AY928180	lnu(C)	Lincomycin
/home/user/ww_amr_batch/contigs/SRR2938329.contigs.fa	k141_8646	1	1402	-	tet(M)_4	449-1850/1920	...============	0/0	73.02	97.08	resfinder	X75073	tet(M)	Doxycycline;Minocycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938329.contigs.fa	k141_8728	1	667	-	blaOXA-212_1	1-667/825	=============..	0/0	80.85	96.10	resfinder	JN861780	blaOXA-212	
/home/user/ww_amr_batch/contigs/SRR2938329.contigs.fa	k141_8792	926	2116	+	tet(C)_3	1-1191/1191	===============	0/0	100.00	99.92	resfinder	AF055345	tet(C)	Doxycycline;Tetracycline
